seed,initial_x,reward,duration,loss
2109142998,-0.5390737652778625,-200.0,200,1.0446271062392043e-07
839081911,-0.4705042243003845,-200.0,200,8.037412499106722e-08
913166429,-0.5531521439552307,-200.0,200,5.2559587038558675e-06
1895387706,-0.5182623267173767,-200.0,200,1.266317995487043e-05
776225196,-0.5675628781318665,-200.0,200,4.1245957618230026e-08
552647806,-0.525934636592865,-200.0,200,1.4895744698151248e-07
2090864885,-0.46199679374694824,-200.0,200,2.12299079839795e-05
800204294,-0.446367084980011,-200.0,200,4.77575860259094e-05
182493854,-0.5668742656707764,-200.0,200,8.192646419047378e-09
855123779,-0.4768795371055603,-200.0,200,7.120083864720072e-09
540046928,-0.5544649362564087,-200.0,200,1.156799953605514e-08
1698780097,-0.526695191860199,-200.0,200,9.653554116084706e-09
148602329,-0.5139792561531067,-200.0,200,4.4350166263029677e-07
2011212402,-0.5662825703620911,-200.0,200,8.17401871245238e-06
344890644,-0.4580841064453125,-200.0,200,8.580102758060093e-07
2140840617,-0.40218666195869446,-200.0,200,1.411165326317132e-06
161671250,-0.4248557984828949,-200.0,200,1.1126051208520949e-05
1097324288,-0.42359209060668945,-200.0,200,9.399007331012399e-07
916125787,-0.4096103608608246,-200.0,200,1.3006626782043895e-05
1138048552,-0.43605324625968933,-200.0,200,7.625667540196446e-06
1582473323,-0.5659785866737366,-200.0,200,1.1844928167192847e-06
1150418231,-0.5247982740402222,-200.0,200,3.111392657046963e-06
1904387765,-0.5022544264793396,-200.0,200,1.868191243374895e-06
737944270,-0.4349904954433441,-200.0,200,3.1289541539081257e-06
1494229268,-0.4377310872077942,-200.0,200,3.096566950716806e-05
2129493336,-0.4695935845375061,-200.0,200,8.448510016023648e-09
322929324,-0.5377082824707031,-200.0,200,5.447052899398841e-08
1293258878,-0.4832145571708679,-200.0,200,9.315613033322734e-07
1702563966,-0.5143101215362549,-200.0,200,6.049058724784118e-06
538161451,-0.4621778428554535,-200.0,200,5.147594947629841e-07
1339569726,-0.47179561853408813,-200.0,200,3.186191329405119e-05
944075725,-0.5756089687347412,-200.0,200,1.3245471564005128e-08
1591633249,-0.4834786355495453,-200.0,200,9.595223673386499e-09
1162584857,-0.4737547039985657,-200.0,200,8.585627256252337e-08
1740596986,-0.5588632822036743,-200.0,200,1.937793058459647e-07
877660690,-0.5840011835098267,-200.0,200,2.2396819736059116e-05
963640950,-0.4400555491447449,-200.0,200,2.8509703042800538e-08
1594982553,-0.5878546237945557,-200.0,200,2.1256246327538976e-08
1940917547,-0.4167415201663971,-200.0,200,3.7443800010805717e-07
543568799,-0.49412545561790466,-200.0,200,2.0143540618846602e-05
1335560080,-0.5147185921669006,-200.0,200,7.627395916642854e-08
156956391,-0.5488597750663757,-200.0,200,1.9666601656354034e-06
1695890000,-0.418199360370636,-200.0,200,1.9941468690376495e-06
1550062513,-0.5880229473114014,-200.0,200,1.829399375310459e-05
960683027,-0.5550397634506226,-200.0,200,2.5692620511108543e-08
4018799,-0.4046901762485504,-200.0,200,1.0720633481469122e-05
1048805513,-0.5024280548095703,-200.0,200,1.126422007473593e-06
888419099,-0.4662291407585144,-200.0,200,1.8259247417518055e-05
1967851446,-0.5730164647102356,-200.0,200,9.432124857085e-06
1782073983,-0.4272822141647339,-200.0,200,9.111759027291555e-09
227413570,-0.5604662895202637,-200.0,200,1.5192022146948148e-08
2113908727,-0.495319128036499,-200.0,200,1.524764229543507e-08
152196094,-0.4090576171875,-200.0,200,9.03196227227454e-06
1900054281,-0.40437525510787964,-200.0,200,2.395851177880104e-05
1529310944,-0.5543582439422607,-200.0,200,1.4429933798965066e-08
1476407903,-0.5609737634658813,-200.0,200,4.414884642756078e-08
733238484,-0.5144343376159668,-200.0,200,1.7210390979016667e-08
1714686326,-0.4321577250957489,-200.0,200,6.617080630348937e-06
541234561,-0.42757487297058105,-200.0,200,2.274278715503897e-05
1141206831,-0.4896851181983948,-200.0,200,1.0227595339529217e-08
196176024,-0.599786639213562,-200.0,200,1.703815541986842e-08
989690429,-0.580331027507782,-200.0,200,1.8083297163684618e-07
409461537,-0.5504189133644104,-200.0,200,2.994853884956683e-06
69671560,-0.4616081416606903,-200.0,200,1.9002154199370126e-05
1748304900,-0.41957148909568787,-200.0,200,1.836150158851524e-07
16621166,-0.4381238520145416,-200.0,200,2.824387461259903e-06
1803129493,-0.4668011963367462,-200.0,200,8.207705909626385e-06
953333270,-0.40165549516677856,-200.0,200,1.3748296728408605e-05
653946060,-0.5256068110466003,-200.0,200,1.3878834579372779e-08
472389217,-0.4265325665473938,-200.0,200,6.635390382143669e-06
435486025,-0.48163315653800964,-200.0,200,3.673858659567486e-06
1371043401,-0.4217095673084259,-200.0,200,8.906129974093346e-06
511989065,-0.491784006357193,-200.0,200,4.543278828350594e-07
2073130911,-0.4402313232421875,-200.0,200,1.978808545572974e-06
72876538,-0.42327064275741577,-200.0,200,2.9876551525376272e-05
1611434657,-0.5968639850616455,-200.0,200,1.8303164279132034e-06
158355356,-0.4439021348953247,-200.0,200,3.1553190638078375e-08
1983349997,-0.43486425280570984,-200.0,200,3.920880185432907e-06
592002233,-0.4974328577518463,-200.0,200,4.272579640201002e-06
1589510655,-0.4715980589389801,-200.0,200,5.8565633480611724e-08
697404612,-0.42208221554756165,-200.0,200,6.52086338504887e-06
647247703,-0.5729146599769592,-200.0,200,1.1458693929853325e-05
294060809,-0.5532661080360413,-200.0,200,5.366755931390799e-07
1148296321,-0.5797438025474548,-200.0,200,1.4350372630360653e-05
1761614284,-0.5973703265190125,-200.0,200,9.179289463645545e-08
1483630685,-0.4252275228500366,-200.0,200,1.2313903880567522e-07
497324275,-0.4876353144645691,-200.0,200,1.3657266458722006e-05
297986255,-0.424140065908432,-200.0,200,2.5133880672001394e-06
1428075981,-0.45313259959220886,-200.0,200,1.3547796697821467e-08
2032531569,-0.5282657742500305,-200.0,200,4.0351648012801886e-05
1295331236,-0.5480564832687378,-200.0,200,8.468004762107739e-07
43646104,-0.48184946179389954,-200.0,200,9.997861525334883e-09
1487790772,-0.566518247127533,-200.0,200,4.587545845424756e-08
972599614,-0.5814870595932007,-200.0,200,7.87385488365544e-08
1963549811,-0.44815793633461,-200.0,200,7.014581251496565e-07
1483014188,-0.5663937926292419,-200.0,200,1.863068176589877e-05
1925586601,-0.5655081272125244,-200.0,200,1.0093879154737806e-07
16711513,-0.4397243559360504,-200.0,200,1.9123654055874794e-07
1946268433,-0.5964987277984619,-200.0,200,1.8388085659353238e-05
1845588043,-0.5595868229866028,-200.0,200,4.8224810598185284e-08
1780017038,-0.4886971712112427,-200.0,200,2.8909357752127107e-08
645240596,-0.48542776703834534,-200.0,200,2.5968333602577332e-06
1336068319,-0.4299735724925995,-200.0,200,2.0385902453199377e-05
350456994,-0.40117567777633667,-200.0,200,3.6393535083334425e-08
1595102405,-0.5196533799171448,-200.0,200,2.2352456744556547e-06
619636199,-0.4415593445301056,-200.0,200,4.2966303340108425e-05
1454301535,-0.5805988907814026,-200.0,200,7.748139978502877e-09
1085203209,-0.41212818026542664,-200.0,200,6.448367457778659e-09
1354207902,-0.40079477429389954,-200.0,200,1.455160145269474e-08
342269993,-0.5218199491500854,-200.0,200,1.8371235000813612e-07
1263712089,-0.42377233505249023,-200.0,200,7.150460078264587e-08
1971261586,-0.4432523250579834,-200.0,200,1.6358564439542535e-05
1417574468,-0.5405880808830261,-200.0,200,1.7882495285448385e-07
1392485320,-0.47901538014411926,-200.0,200,2.2291828827292193e-08
1690957986,-0.5435063242912292,-200.0,200,3.3738333604560464e-06
677976285,-0.42708128690719604,-200.0,200,1.6294735382871294e-05
1042830119,-0.5161677598953247,-200.0,200,8.515088684362126e-06
85725054,-0.5313786864280701,-200.0,200,2.352668161620386e-08
586713330,-0.5512367486953735,-200.0,200,1.359487848731078e-05
1171224342,-0.43780750036239624,-200.0,200,5.317628829288879e-06
1963377823,-0.5095188021659851,-200.0,200,1.8394966900814324e-07
1545665446,-0.48085373640060425,-200.0,200,1.4476610886049456e-07
206009445,-0.4716570973396301,-200.0,200,3.126797347249521e-05
518298586,-0.4558212459087372,-200.0,200,1.960347617568914e-08
1107740768,-0.5090572834014893,-200.0,200,6.741361175954808e-08
598319698,-0.5722374320030212,-200.0,200,2.308986495336285e-08
496792284,-0.5699796676635742,-200.0,200,4.505998949753121e-06
21824146,-0.5890983939170837,-200.0,200,1.013742431950959e-05
1769739639,-0.5355539917945862,-200.0,200,3.681703788060986e-06
917796259,-0.4908345937728882,-200.0,200,1.5360159750343882e-05
955387184,-0.46811017394065857,-200.0,200,1.9114881979476195e-08
1920669015,-0.5409463047981262,-200.0,200,4.00293556140241e-06
1987238788,-0.4880829155445099,-200.0,200,6.612553424929501e-06
196663532,-0.5153506994247437,-200.0,200,1.4441730854741764e-07
1815546764,-0.4934934079647064,-200.0,200,1.3292481207827222e-06
167410818,-0.4358275532722473,-200.0,200,1.9102327682958277e-05
199282709,-0.5489845275878906,-200.0,200,1.6162773863470648e-06
1036556939,-0.5427770614624023,-200.0,200,3.6005258152727035e-08
60012316,-0.4882996082305908,-200.0,200,2.4329690700142236e-05
426831861,-0.5117747783660889,-200.0,200,4.906840786134126e-08
1416679702,-0.44226762652397156,-200.0,200,2.535414296289673e-08
720952706,-0.42607226967811584,-200.0,200,2.406843577773543e-07
1308070704,-0.5369303822517395,-200.0,200,4.164926411704073e-05
1967184776,-0.5898082852363586,-200.0,200,1.31027945826645e-08
654482111,-0.4527161419391632,-200.0,200,8.101610546873417e-09
387616040,-0.5698975920677185,-200.0,200,3.9084916352294386e-07
1648594367,-0.4021449387073517,-200.0,200,4.3370686398702673e-07
2106244024,-0.5800896286964417,-200.0,200,6.2459457058139375e-06
571084440,-0.45769718289375305,-200.0,200,6.354048309731297e-08
518177563,-0.4697006046772003,-200.0,200,7.402403271044022e-06
990786479,-0.4692850112915039,-200.0,200,1.65524758722313e-05
642735377,-0.40026816725730896,-200.0,200,2.114435119437985e-08
1332403142,-0.4365391135215759,-200.0,200,2.8249154638615436e-07
1174859052,-0.44289425015449524,-200.0,200,2.443665472128487e-05
1612128617,-0.5661287307739258,-200.0,200,7.102419431248564e-07
536340698,-0.4162408709526062,-200.0,200,5.1668439482455144e-08
840686383,-0.5602133274078369,-200.0,200,4.982183600077406e-07
68017397,-0.5727837085723877,-200.0,200,5.156182501195872e-06
1302848549,-0.43123599886894226,-200.0,200,1.6942546767495515e-05
1229156432,-0.4815674126148224,-200.0,200,5.383407233239268e-06
1492386491,-0.5767917037010193,-200.0,200,6.275840405578492e-08
1437018368,-0.5083903074264526,-200.0,200,9.3623447810387e-07
2073435949,-0.49272769689559937,-200.0,200,3.757405463147734e-05
1775748870,-0.49663981795310974,-200.0,200,1.228666860697558e-08
1437272655,-0.457035094499588,-200.0,200,1.8625182747200597e-08
1336589616,-0.5732885003089905,-200.0,200,1.2059967957611662e-08
210616439,-0.4445649981498718,-200.0,200,1.2536104759419685e-06
551559592,-0.554413378238678,-200.0,200,5.725705959775951e-06
2012408580,-0.5920279026031494,-200.0,200,7.688351652177516e-06
1965197211,-0.5009348392486572,-200.0,200,1.818369164993783e-05
1520565763,-0.538497269153595,-200.0,200,1.9842995820908983e-05
1684152593,-0.41949012875556946,-200.0,200,1.0597163964121137e-08
202972789,-0.4349154829978943,-200.0,200,1.7610004761081654e-08
466547455,-0.45254841446876526,-200.0,200,3.58731949745561e-08
1059801315,-0.518509030342102,-200.0,200,5.81526646783459e-06
1840086582,-0.4893692135810852,-200.0,200,4.494335698836949e-06
641215584,-0.44539692997932434,-200.0,200,2.050713777407509e-05
156144985,-0.4933982193470001,-200.0,200,3.9754733279551145e-07
649386411,-0.47356465458869934,-200.0,200,2.2807312689110403e-07
1725347119,-0.407694548368454,-200.0,200,7.544406798842829e-08
575718386,-0.5056360363960266,-200.0,200,2.4506549839315993e-05
562580953,-0.5911562442779541,-200.0,200,2.41342031131353e-06
728975577,-0.4553345739841461,-200.0,200,5.24058395967586e-08
1370353602,-0.4077173173427582,-200.0,200,1.8508377752368688e-06
1761669846,-0.4795090854167938,-200.0,200,5.122923926137446e-06
1723164467,-0.5046753287315369,-200.0,200,2.0219960333633935e-07
729335004,-0.5040480494499207,-200.0,200,1.025569413741323e-05
1973506206,-0.5811828970909119,-200.0,200,3.432420635363087e-07
1271534380,-0.5236828327178955,-200.0,200,2.8436909792617372e-05
652694541,-0.4147769808769226,-200.0,200,6.146115083538462e-09
790711142,-0.5582430958747864,-200.0,200,1.7619686332182027e-08
2118981633,-0.47539591789245605,-200.0,200,2.384822346357396e-07
1804545233,-0.42924919724464417,-200.0,200,8.862826853146543e-06
2008633991,-0.4725998640060425,-200.0,200,3.7108946071384708e-06
552585346,-0.45616766810417175,-200.0,200,7.4088980773012736e-06
1056001739,-0.466417521238327,-200.0,200,1.3020132141718932e-05
557565574,-0.5880071520805359,-200.0,200,5.850351499248063e-08
1654804971,-0.4163345992565155,-200.0,200,2.7853288429469105e-07
291443240,-0.5194705724716187,-200.0,200,1.0408750540591427e-05
2118063095,-0.5210835337638855,-200.0,200,3.71073483620421e-07
1119514632,-0.5620670318603516,-200.0,200,8.161117293639108e-06
1241019252,-0.5673052072525024,-200.0,200,2.8173306009193765e-06
1096838896,-0.4784989655017853,-200.0,200,1.0127447776540066e-05
817430305,-0.5279243588447571,-200.0,200,6.283165748754982e-07
1003529304,-0.5088271498680115,-200.0,200,2.114868153967109e-05
742008802,-0.586538553237915,-200.0,200,7.616293278260855e-06
1608607447,-0.49896225333213806,-200.0,200,1.550976321595954e-08
976109649,-0.44487902522087097,-200.0,200,4.830064108318766e-07
209409695,-0.4308100938796997,-200.0,200,8.444954619335476e-07
1428294763,-0.42011913657188416,-200.0,200,3.787471414398169e-06
1602536906,-0.5735079050064087,-200.0,200,1.61638087593019e-05
51193031,-0.5002493858337402,-200.0,200,4.813871782971546e-08
1066336481,-0.41725030541419983,-200.0,200,2.391847783655976e-07
1438807117,-0.5806649327278137,-200.0,200,1.378238478082494e-05
990676059,-0.4272296130657196,-200.0,200,5.2842012928522305e-06
2121652018,-0.5486657619476318,-200.0,200,2.8113157941334064e-06
829363176,-0.4957623779773712,-200.0,200,8.951111658461741e-07
159683402,-0.45386072993278503,-200.0,200,3.2217355947068424e-05
1463420383,-0.5296618342399597,-200.0,200,2.8584053779923124e-07
1166906836,-0.5441111326217651,-200.0,200,1.1233109944441821e-08
810002730,-0.4523770213127136,-200.0,200,1.573373083374463e-08
880470445,-0.519832968711853,-200.0,200,2.530777146603214e-07
1026739646,-0.561654806137085,-200.0,200,1.522058853879571e-05
691574840,-0.41914254426956177,-200.0,200,3.860028555209283e-06
125798947,-0.4288918077945709,-200.0,200,6.515433597087394e-08
736523871,-0.40517011284828186,-200.0,200,9.264944878850656e-06
1097904166,-0.5469343066215515,-200.0,200,1.3151273378753104e-06
536091398,-0.4733290672302246,-200.0,200,5.010422191844555e-06
1028489259,-0.4619831144809723,-200.0,200,8.542491937078012e-06
760865707,-0.5611088871955872,-200.0,200,7.899923348304583e-06
1814893866,-0.5339776873588562,-200.0,200,4.488945251068799e-07
843031686,-0.42769408226013184,-200.0,200,2.43513327313849e-05
1072620243,-0.533001184463501,-200.0,200,2.759024619081174e-07
1831499253,-0.432324081659317,-200.0,200,1.7634347386774605e-08
621020002,-0.4736804962158203,-200.0,200,9.729448993311962e-07
1681033872,-0.5325388312339783,-200.0,200,1.1940495714952704e-05
1383790631,-0.5343484878540039,-200.0,200,8.625104796919914e-06
1385844325,-0.5725297927856445,-200.0,200,2.879767180274939e-08
2007758632,-0.575316309928894,-200.0,200,1.801367943699006e-07
1615655157,-0.4292718172073364,-200.0,200,2.8957818894923548e-05
1764828786,-0.4620516002178192,-200.0,200,2.2570846658709342e-06
1085422186,-0.4927824139595032,-200.0,200,2.6518437152844855e-08
1926664089,-0.48600563406944275,-200.0,200,4.0454129702993667e-07
811573740,-0.4067159593105316,-200.0,200,1.0672664247977081e-05
456334988,-0.4719880521297455,-200.0,200,4.471155671126326e-07
1383206967,-0.46101832389831543,-200.0,200,1.1085597061537555e-05
1523864897,-0.40830501914024353,-200.0,200,5.603840495496115e-06
583456633,-0.5508840084075928,-200.0,200,6.814216249040328e-08
1830423289,-0.4221726357936859,-200.0,200,9.977588779293001e-06
967787247,-0.5636996030807495,-200.0,200,2.4223968557635087e-06
1491386513,-0.5516853332519531,-200.0,200,1.423736327978986e-05
786414019,-0.5228784680366516,-200.0,200,1.0066917866424773e-06
1621420613,-0.47071129083633423,-200.0,200,1.4430129340325947e-08
171980388,-0.41812682151794434,-200.0,200,5.7170106720150215e-06
1961831113,-0.5860769152641296,-200.0,200,3.546001967151824e-06
1295918538,-0.49442818760871887,-200.0,200,1.8264690979776787e-05
412442406,-0.5547069311141968,-200.0,200,7.066353191476082e-08
2130292822,-0.5546663403511047,-200.0,200,1.3098569979774766e-08
1219735761,-0.5742529630661011,-200.0,200,1.9246098117946532e-05
1470673006,-0.5439116358757019,-200.0,200,3.137565254291985e-06
309942297,-0.41954442858695984,-200.0,200,3.969531462644227e-08
960046753,-0.5172363519668579,-200.0,200,1.975809749637847e-05
45571105,-0.5355132222175598,-200.0,200,9.403828153153881e-07
144746282,-0.589533269405365,-200.0,200,3.611502506828401e-08
516404117,-0.41808292269706726,-200.0,200,5.357205282052746e-08
563733096,-0.4155379831790924,-200.0,200,1.2781197306139802e-05
569163950,-0.4766556918621063,-200.0,200,1.7352233953715768e-06
1084415354,-0.4784424304962158,-200.0,200,2.958047616630211e-07
517780093,-0.43501147627830505,-200.0,200,6.418290054170939e-06
285070910,-0.47389957308769226,-200.0,200,3.283144147644634e-05
489412507,-0.49955275654792786,-200.0,200,2.7006126401829533e-08
1229346351,-0.5381048321723938,-200.0,200,1.1779025044234003e-08
81128504,-0.4848194420337677,-200.0,200,4.0973650357045697e-08
1745188106,-0.44933491945266724,-200.0,200,9.338327799923718e-07
2030043616,-0.5914508104324341,-200.0,200,1.037761673615023e-05
1219205102,-0.4921056926250458,-200.0,200,1.4658983413937676e-05
1190887568,-0.4951781630516052,-200.0,200,5.396239885158138e-07
140214462,-0.46523189544677734,-200.0,200,1.78062464328832e-08
650717424,-0.5044935345649719,-200.0,200,1.0851304477910161e-06
765963725,-0.4910081624984741,-200.0,200,9.830815679379157e-06
1753012302,-0.4896937608718872,-200.0,200,6.995378726060153e-07
22722563,-0.5981689691543579,-200.0,200,3.850740924463025e-05
244477232,-0.5901293754577637,-200.0,200,2.5077073496504455e-06
1826564971,-0.5633057951927185,-200.0,200,2.4244991436717102e-08
37581953,-0.5842187404632568,-200.0,200,3.012002707691863e-08
1225872330,-0.4117411971092224,-200.0,200,1.6571345440752338e-07
204602116,-0.567204475402832,-200.0,200,1.975864688574802e-07
1182052641,-0.4545480012893677,-200.0,200,2.782675660910172e-05
1105239613,-0.4670373797416687,-200.0,200,9.37238655751571e-08
277524891,-0.42507755756378174,-200.0,200,1.6517218682565725e-07
335687151,-0.574537992477417,-200.0,200,1.7261713765037713e-08
2060327140,-0.4992245137691498,-200.0,200,2.367819657592918e-05
1180373361,-0.4047756493091583,-200.0,200,2.723566863096494e-06
1854854523,-0.560666561126709,-200.0,200,2.150880845874781e-08
300972052,-0.5094472765922546,-200.0,200,3.715779257618124e-08
2100195778,-0.4477801024913788,-200.0,200,7.608232590428088e-07
1425578718,-0.48114314675331116,-200.0,200,2.3822518642191426e-05
1634573464,-0.47091400623321533,-200.0,200,2.1720477434428175e-07
1860595903,-0.4868013560771942,-200.0,200,1.4515836801365367e-06
379384798,-0.44583138823509216,-200.0,200,1.1635902515081398e-05
1178315687,-0.5978114604949951,-200.0,200,1.9778466139541707e-06
1337872274,-0.49640029668807983,-200.0,200,3.7407736272143663e-07
1622709,-0.5974698066711426,-200.0,200,3.029866411452531e-07
858871253,-0.5582429766654968,-200.0,200,5.2626345168391706e-05
2114609281,-0.4773629307746887,-200.0,200,2.0143515939707867e-08
1299418005,-0.5066343545913696,-200.0,200,7.892681423982139e-09
1865146911,-0.45191076397895813,-200.0,200,6.055829544493463e-09
2061260037,-0.577512800693512,-200.0,200,4.4752846406481696e-08
541169904,-0.53626549243927,-200.0,200,8.256245473603485e-07
147703641,-0.5057518482208252,-200.0,200,9.910012122418266e-06
342397269,-0.473899781703949,-200.0,200,1.0996232686011354e-06
44198042,-0.43041062355041504,-200.0,200,1.2556992260215338e-07
838623096,-0.5495059490203857,-200.0,200,5.204733213759028e-05
566087596,-0.4907832145690918,-200.0,200,3.690824996738229e-08
906808967,-0.4625284671783447,-200.0,200,8.670808711030987e-09
1009358811,-0.5775761604309082,-200.0,200,1.8017949514614884e-08
247169875,-0.44722822308540344,-200.0,200,7.559331152151572e-08
1196644890,-0.5307025909423828,-200.0,200,7.412364220726885e-07
1803286100,-0.5565786361694336,-200.0,200,1.776024208538729e-05
1266977447,-0.5748414993286133,-200.0,200,1.215279289681348e-06
2122237971,-0.5619198679924011,-200.0,200,1.8551693074186915e-06
1846305721,-0.5473279356956482,-200.0,200,4.3074000359411e-06
782895540,-0.4201870560646057,-200.0,200,2.0938834722983302e-06
2084212789,-0.4649156928062439,-200.0,200,8.343970953319514e-06
924154292,-0.4550126791000366,-200.0,200,1.7863100983959156e-05
443095490,-0.5050346255302429,-200.0,200,1.5699054074502782e-07
985788429,-0.5261514186859131,-200.0,200,1.4507813830277883e-08
1266569675,-0.43343228101730347,-200.0,200,3.203972801202326e-07
1280862020,-0.597904622554779,-200.0,200,3.889004221491632e-05
527252619,-0.5244191884994507,-200.0,200,7.408061719615944e-09
23119576,-0.5443631410598755,-200.0,200,1.1512602213770151e-08
1039683453,-0.5802865624427795,-200.0,200,1.9412764231674374e-08
1103944647,-0.44255882501602173,-200.0,200,2.6483719011594076e-07
1694958407,-0.42479056119918823,-200.0,200,4.150375780227477e-06
280147141,-0.4913191795349121,-200.0,200,2.4993304091367463e-05
538720239,-0.42188066244125366,-200.0,200,7.341607670241502e-07
1570013372,-0.5900138020515442,-200.0,200,6.915174708410631e-08
1761708939,-0.549950122833252,-200.0,200,1.245582716364879e-06
1361023992,-0.5059407949447632,-200.0,200,1.4791349899496709e-05
1541513621,-0.592210590839386,-200.0,200,1.890418889161083e-07
1013517079,-0.4352351129055023,-200.0,200,5.916923782933736e-08
1105615036,-0.5929487347602844,-200.0,200,3.280679030467581e-05
1485855425,-0.5942058563232422,-200.0,200,9.788941720216825e-06
1947393796,-0.4417136609554291,-200.0,200,7.453195394191425e-09
1447199899,-0.482841819524765,-200.0,200,2.6078419068653603e-08
1152710990,-0.5349265336990356,-200.0,200,1.8325263226870448e-08
1126250760,-0.5200950503349304,-200.0,200,3.777169058594154e-07
369820391,-0.5715069770812988,-200.0,200,4.218684776787995e-05
220941058,-0.49470463395118713,-200.0,200,8.34146612760378e-08
1111766645,-0.4758014678955078,-200.0,200,8.888741831469815e-09
1409852803,-0.5345960259437561,-200.0,200,1.6750427676015534e-08
644698067,-0.5072417259216309,-200.0,200,2.3246906494023279e-07
74522999,-0.4370167553424835,-200.0,200,8.023743248486426e-07
1159478690,-0.4085313677787781,-200.0,200,4.719972323528054e-05
1177544689,-0.4473499059677124,-200.0,200,8.136066753650085e-09
2010381226,-0.5473975539207458,-200.0,200,1.2081795830454212e-08
1575159212,-0.529137372970581,-200.0,200,1.7602865227672737e-08
1082024172,-0.47926998138427734,-200.0,200,4.3203858695051164e-08
551130358,-0.5688897371292114,-200.0,200,7.313762580452021e-08
1031019820,-0.40782755613327026,-200.0,200,1.3732928737226757e-05
646768234,-0.5093529224395752,-200.0,200,3.459461868260405e-07
1608284355,-0.4931926727294922,-200.0,200,8.892691039363853e-07
400584226,-0.5756534934043884,-200.0,200,3.178481591021409e-05
1852777429,-0.4674743115901947,-200.0,200,8.778347364568618e-09
1585687423,-0.41715121269226074,-200.0,200,9.713085091789253e-09
1185625216,-0.4745428264141083,-200.0,200,3.664645646495046e-07
1062764580,-0.43238601088523865,-200.0,200,9.771318210823666e-05
250411174,-0.477728933095932,-200.0,200,1.969495406228816e-07
1353949124,-0.5898128747940063,-200.0,200,8.651954885863233e-09
3000954,-0.4178540110588074,-200.0,200,8.022634574444964e-09
1001779678,-0.5772460699081421,-200.0,200,6.672298695775681e-09
381501501,-0.585310161113739,-200.0,200,4.4328635340207255e-08
960775764,-0.5511431694030762,-200.0,200,1.7294737517659086e-08
1655757585,-0.4819578528404236,-200.0,200,1.1181287800354766e-06
2020343456,-0.522284746170044,-200.0,200,8.116032554426055e-06
1842582878,-0.5012719035148621,-200.0,200,1.938416676239285e-06
1778139813,-0.4688228964805603,-200.0,200,3.348557393110241e-06
2063317193,-0.465535044670105,-200.0,200,3.609872264860314e-06
679391083,-0.5621155500411987,-200.0,200,3.1062419607224e-05
960078518,-0.42777737975120544,-200.0,200,3.960105914302403e-08
1996841043,-0.5398050546646118,-200.0,200,9.875308023765683e-08
28330162,-0.479645699262619,-200.0,200,3.2618429941067006e-07
1830418093,-0.5952324271202087,-200.0,200,7.35614814402652e-06
635517848,-0.4844572842121124,-200.0,200,1.2223974804328464e-05
24168817,-0.5705617666244507,-200.0,200,3.0744531613891014e-08
27562108,-0.400294691324234,-200.0,200,2.776011615424068e-07
527883639,-0.5550551414489746,-200.0,200,1.1481538017505954e-05
214036586,-0.5811268091201782,-200.0,200,5.098556562188605e-06
2070334287,-0.46862733364105225,-200.0,200,3.6376175876284833e-06
1263127206,-0.5452265739440918,-200.0,200,1.3423488235275726e-06
1493753550,-0.4135012924671173,-200.0,200,8.491740281897364e-06
1045479517,-0.5856567025184631,-200.0,200,4.299255833757343e-06
1804127380,-0.5198236107826233,-200.0,200,2.747064618233708e-06
993455922,-0.40206682682037354,-200.0,200,3.731564396730391e-05
2070862260,-0.43206706643104553,-200.0,200,3.3152729884022846e-07
1552586832,-0.42040830850601196,-200.0,200,1.0650596777850296e-08
218203867,-0.5832518935203552,-200.0,200,9.534956006973516e-09
1069461963,-0.5475238561630249,-200.0,200,2.4519140424672516e-08
1980750164,-0.5131945013999939,-200.0,200,3.067200569148554e-05
311706961,-0.4417824447154999,-200.0,200,2.00171618416789e-06
545096786,-0.44968804717063904,-200.0,200,1.4655106497230007e-08
1702524081,-0.4442439079284668,-200.0,200,2.9710658964177128e-08
2079453422,-0.5701744556427002,-200.0,200,7.38191552045464e-07
376133379,-0.5671586394309998,-200.0,200,1.228412716955063e-05
299255179,-0.45569244027137756,-200.0,200,1.127572295445134e-06
1555845660,-0.4604724943637848,-200.0,200,5.8304957019572615e-06
489261358,-0.46065282821655273,-200.0,200,2.045710048150795e-06
1325684473,-0.475710928440094,-200.0,200,2.5210414150933503e-06
1629731002,-0.5966657996177673,-200.0,200,3.312635306883749e-05
1928027827,-0.5167647004127502,-200.0,200,1.6645440155116375e-08
1083918106,-0.46921253204345703,-200.0,200,1.68426458913018e-08
1674051922,-0.4976727366447449,-200.0,200,7.65673712521675e-08
132554431,-0.4063502550125122,-200.0,200,1.7262227843275468e-05
1815997066,-0.5620405673980713,-200.0,200,1.787389919627458e-07
157870620,-0.4495818614959717,-200.0,200,4.6582232243963517e-07
773297069,-0.4605007767677307,-200.0,200,3.0064210209275187e-05
1844220636,-0.4109858572483063,-200.0,200,1.1076181181124411e-08
840062490,-0.45729684829711914,-200.0,200,3.105287760263309e-08
439024944,-0.4611978232860565,-200.0,200,2.299598872923525e-07
1455377654,-0.5571783781051636,-200.0,200,7.5952279439661656e-06
729492076,-0.45131778717041016,-200.0,200,1.3136434563421061e-06
1743428398,-0.44416362047195435,-200.0,200,1.7371666422150157e-05
1064696578,-0.47369661927223206,-200.0,200,2.1680157260561827e-08
1841134761,-0.5233752727508545,-200.0,200,4.65407219962799e-08
229616687,-0.415345698595047,-200.0,200,1.0922650481006713e-05
