seed,initial_x,env_reward,other_reward,reward,duration,loss,loss_RND
1483014188,-0.5663937926292419,-172.0,-38.040705677732184,-210.04070567773223,172,0.1731457375856333,7.666575119449968e-08
1925586601,-0.5655081272125244,-141.0,-26.59852094187349,-167.59852094187343,141,0.15376150433687455,4.785566963036861e-08
16711513,-0.4397243559360504,-97.0,6.853269678187337,-90.14673032181267,97,0.14920675551000329,3.031470420393779e-08
1946268433,-0.5964987277984619,-110.0,-19.103722904494546,-129.10372290449453,110,0.1090178356590596,4.158121662343397e-08
1845588043,-0.5595868229866028,-110.0,-11.53251885680558,-121.53251885680561,110,0.09615920284254985,1.228057443090271e-07
1780017038,-0.4886971712112427,-105.0,-16.389209828053787,-121.38920982805381,105,0.10114460637172064,8.209422329655137e-08
645240596,-0.48542776703834534,-106.0,-12.201465118879577,-118.20146511887963,106,0.1041011806436867,4.195717135569296e-08
1336068319,-0.4299735724925995,-97.0,6.70396832466278,-90.29603167533716,97,0.12058154954430983,2.933904044796564e-08
350456994,-0.40117567777633667,-95.0,6.390018119713494,-88.60998188028651,95,0.2273460030555725,4.6750068284420886e-08
1595102405,-0.5196533799171448,-179.0,-33.36966554948408,-212.36966554948418,179,0.2622239581366491,5.428495894636711e-08
619636199,-0.4415593445301056,-95.0,0.5983959252209317,-94.40160407477909,95,0.21693179685818523,4.183799432280316e-08
1454301535,-0.5805988907814026,-113.0,-22.089885294047367,-135.08988529404735,113,0.1782903085108352,6.376341786137419e-08
1085203209,-0.41212818026542664,-109.0,5.8110849864287655,-103.18891501357125,109,0.19629472015647714,3.177015856916165e-08
1354207902,-0.40079477429389954,-91.0,-2.623203449337064,-93.62320344933704,91,0.1562521016368499,4.659456774992331e-08
342269993,-0.5218199491500854,-166.0,-32.932128355601726,-198.9321283556016,166,0.14286315129194632,4.1322467207041723e-08
1263712089,-0.42377233505249023,-173.0,-18.490523439934353,-191.49052343993432,173,0.11868840447395523,6.908241671966392e-08
1971261586,-0.4432523250579834,-109.0,-9.257025001073469,-118.25702500107344,109,0.11007392611525474,2.8139311382542494e-08
1417574468,-0.5405880808830261,-110.0,-17.50722339445897,-127.50722339445903,110,0.10306072793900967,1.0358619318670296e-07
1392485320,-0.47901538014411926,-164.0,-29.465904547580767,-193.46590454758066,164,0.10880914582621033,3.961344034369578e-08
1690957986,-0.5435063242912292,-108.0,-12.888850297627929,-120.88885029762795,108,0.0913157511709465,2.95327014818467e-08
677976285,-0.42708128690719604,-91.0,-2.3016213608974097,-93.3016213608974,91,0.1010914322930378,3.9366434263791976e-08
1042830119,-0.5161677598953247,-108.0,-14.994970656659937,-122.99497065665996,108,0.10969521063897344,8.562023310096676e-08
85725054,-0.5313786864280701,-107.0,-16.886757232190455,-123.8867572321904,107,0.11636745710378495,4.4361632581283857e-08
586713330,-0.5512367486953735,-108.0,-16.807090133667835,-124.80709013366786,108,0.14944877127116477,1.6222245689966206e-07
1171224342,-0.43780750036239624,-98.0,-10.31921864545354,-108.31921864545355,98,0.18088840267487935,2.746646067049248e-08
1963377823,-0.5095188021659851,-114.0,-14.07858162734599,-128.078581627346,114,0.2340057517091433,2.910473075800973e-08
1545665446,-0.48085373640060425,-175.0,-26.19390910659902,-201.1939091065991,175,0.17696194963795797,3.093696708335512e-08
206009445,-0.4716570973396301,-115.0,-11.283840905298792,-126.2838409052988,115,0.14703119325896968,9.663906930728919e-08
518298586,-0.4558212459087372,-108.0,-15.210714968516307,-123.21071496851634,108,0.1579327897893058,6.011045731127942e-08
1107740768,-0.5090572834014893,-109.0,-13.778685130604465,-122.7786851306045,109,0.12265073504606518,2.582597435805419e-08
598319698,-0.5722374320030212,-143.0,-30.66875136230126,-173.66875136230132,143,0.14197056834305916,3.8494446241322086e-08
496792284,-0.5699796676635742,-112.0,-17.416047083901702,-129.41604708390173,112,0.14884436230308243,3.6875490212949306e-08
21824146,-0.5890983939170837,-141.0,-32.36386022393038,-173.36386022393043,141,0.1383978696209742,3.222578910420514e-08
1769739639,-0.5355539917945862,-109.0,-17.07697441512805,-126.07697441512806,109,0.1377164677058885,5.220660350100259e-08
917796259,-0.4908345937728882,-111.0,-11.086273940828494,-122.08627394082846,111,0.12043304284950634,8.36156066348088e-08
955387184,-0.46811017394065857,-159.0,-23.775871038268136,-182.77587103826812,159,0.09165695009741394,8.747133666443467e-08
1920669015,-0.5409463047981262,-117.0,-8.652122756599354,-125.65212275659941,117,0.11167593621927449,5.596884219520889e-08
1987238788,-0.4880829155445099,-112.0,-11.05355257483199,-123.053552574832,112,0.11289876752666064,9.586180511294324e-08
196663532,-0.5153506994247437,-108.0,-16.41388994162195,-124.41388994162192,108,0.12858891325002467,1.651020518243116e-08
1815546764,-0.4934934079647064,-106.0,-14.425780648984208,-120.42578064898414,106,0.13983245218559257,2.353505145905201e-08
167410818,-0.4358275532722473,-157.0,-24.61240423435792,-181.61240423435788,157,0.13924989903903312,5.4767502043735115e-08
199282709,-0.5489845275878906,-119.0,-21.680272233924974,-140.68027223392502,119,0.15578703463327984,7.59588438907814e-08
1036556939,-0.5427770614624023,-125.0,-16.88874886483977,-141.88874886483973,125,0.1671285763978958,3.79891886765904e-08
60012316,-0.4882996082305908,-200.0,-55.84686932720763,-255.84686932720757,200,0.27120036467909814,3.624263810397821e-08
426831861,-0.5117747783660889,-130.0,-15.416422200273145,-145.41642220027308,130,0.16865094940249736,3.1921546185851814e-08
1416679702,-0.44226762652397156,-113.0,-12.768938999135862,-125.76893899913587,113,0.14219569757712625,6.171766870231277e-08
720952706,-0.42607226967811584,-100.0,10.79307205754525,-89.20692794245474,100,0.16330618418753148,7.099355475048697e-08
1308070704,-0.5369303822517395,-166.0,-34.29069217106414,-200.29069217106414,166,0.13531319011586257,4.0042416346552786e-08
1967184776,-0.5898082852363586,-150.0,-33.576587398248996,-183.57658739824893,150,0.1254751451810201,6.088979877934737e-08
654482111,-0.4527161419391632,-149.0,-28.723545541542865,-177.72354554154296,149,0.1573739086571556,3.315408541589453e-08
387616040,-0.5698975920677185,-116.0,-16.771975878468435,-132.77197587846845,116,0.1361928410057364,2.6369238451788232e-08
1648594367,-0.4021449387073517,-86.0,-4.829565098553971,-90.82956509855394,86,0.1364008142764485,1.2421323221669254e-07
2106244024,-0.5800896286964417,-112.0,-15.72896731736358,-127.7289673173636,112,0.1563723037085895,4.2623667194969476e-08
571084440,-0.45769718289375305,-111.0,19.072010895088795,-91.9279891049112,111,0.15175238224837156,8.468451762455986e-08
518177563,-0.4697006046772003,-110.0,-14.694226142760996,-124.69422614276095,110,0.13685505860908465,3.115927476845829e-08
990786479,-0.4692850112915039,-163.0,-32.66055052402574,-195.6605505240257,163,0.1372563755539663,2.018549160404285e-08
642735377,-0.40026816725730896,-87.0,-2.5981152857205663,-89.59811528572061,87,0.14376374830802283,4.605184668853443e-08
1332403142,-0.4365391135215759,-95.0,1.1418837463601181,-93.85811625363984,95,0.16452978488646056,9.382395485564649e-08
1174859052,-0.44289425015449524,-92.0,-3.3288690008751156,-95.32886900087513,92,0.16706275283966376,2.050589452346654e-08
1612128617,-0.5661287307739258,-129.0,-27.281033899255146,-156.28103389925514,129,0.13421005007717035,2.3944006973524375e-08
536340698,-0.4162408709526062,-200.0,-4.294059405076984,-204.29405940507712,200,0.12149639531970025,6.318856482057101e-08
840686383,-0.5602133274078369,-169.0,-30.41722204321486,-199.4172220432148,169,0.09669123360743889,4.454782316733309e-08
68017397,-0.5727837085723877,-158.0,-34.31017703438445,-192.31017703438448,158,0.13516077627958376,8.301930311418909e-08
1302848549,-0.43123599886894226,-96.0,1.0753506242983155,-94.92464937570168,96,0.14845653650506088,7.022913293501058e-08
1229156432,-0.4815674126148224,-171.0,-32.59945545252512,-203.59945545252506,171,0.16462863140810302,4.942786688066849e-08
1492386491,-0.5767917037010193,-136.0,-17.07366332044832,-153.07366332044836,136,0.1704516441506498,3.1004800896618145e-08
1437018368,-0.5083903074264526,-114.0,-13.253957915193334,-127.25395791519333,114,0.1670470692609486,9.31467467952573e-08
2073435949,-0.49272769689559937,-151.0,-26.821479074936487,-177.8214790749364,151,0.15643751793941915,3.2169118038992705e-08
1775748870,-0.49663981795310974,-143.0,-30.77490108834394,-173.774901088344,143,0.12302719134759237,3.200556074712712e-08
1437272655,-0.457035094499588,-173.0,-28.698465654262005,-201.69846565426215,173,0.17224463165839973,4.488283809608429e-08
1336589616,-0.5732885003089905,-118.0,-21.19096406087352,-139.19096406087345,118,0.17355438340770996,3.505434946458956e-08
210616439,-0.4445649981498718,-191.0,-42.876290423003006,-233.8762904230029,191,0.21687934805117354,4.5656604449404516e-08
551559592,-0.554413378238678,-177.0,-33.56807537998746,-210.56807537998753,177,0.19363303924516095,8.870306425349118e-08
2012408580,-0.5920279026031494,-158.0,-30.129181634492422,-188.12918163449254,158,0.13665443001008487,6.507761248030335e-08
1965197211,-0.5009348392486572,-157.0,-30.67054842392214,-187.67054842392207,157,0.13459205862348247,2.100228967044825e-07
1520565763,-0.538497269153595,-111.0,-16.195225547947178,-127.19522554794716,111,0.11893654114625475,2.8492194453627456e-08
1684152593,-0.41949012875556946,-92.0,-0.8569535136870754,-92.85695351368709,92,0.11398812464397887,2.514422123169107e-08
202972789,-0.4349154829978943,-100.0,-2.4166452737499498,-102.41664527374998,100,0.13509942434728145,2.356424268601387e-08
466547455,-0.45254841446876526,-102.0,-12.84374865278915,-114.84374865278922,102,0.1448170052220424,3.290187815442956e-08
1059801315,-0.518509030342102,-111.0,-18.56841070277389,-129.56841070277392,111,0.1429230706715906,2.555242521277516e-08
1840086582,-0.4893692135810852,-113.0,-14.681049481980876,-127.68104948198085,113,0.1560190969468218,2.219914996369194e-08
641215584,-0.44539692997932434,-95.0,-1.7509405410225936,-96.75094054102257,95,0.16003220026430331,2.555303924947189e-08
156144985,-0.4933982193470001,-161.0,-32.297817931453956,-193.29781793145395,161,0.1762269111060948,2.0563532738302414e-07
649386411,-0.47356465458869934,-113.0,-17.372374760537486,-130.37237476053755,113,0.20986441700859407,2.3447794514279283e-08
1725347119,-0.407694548368454,-90.0,-2.586997911331895,-92.58699791133188,90,0.19861912437611157,2.9471640959776045e-08
575718386,-0.5056360363960266,-182.0,-34.82730234545439,-216.82730234545454,182,0.22255208122206258,2.973825402291824e-08
562580953,-0.5911562442779541,-168.0,-32.87641610101972,-200.87641610101963,168,0.18124841614848092,2.7167349317270775e-08
728975577,-0.4553345739841461,-176.0,-22.483421641054107,-198.48342164105404,176,0.1812664057466794,2.9168563859715103e-08
1370353602,-0.4077173173427582,-88.0,-6.293102797598369,-94.2931027975984,88,0.16879018921066413,4.1153658763610164e-08
1761669846,-0.4795090854167938,-168.0,-31.126271038092373,-199.12627103809234,168,0.13217212798606073,2.987731998313084e-08
1723164467,-0.5046753287315369,-112.0,-14.512484524886442,-126.51248452488652,112,0.12299606543300408,1.4013439698328562e-07
729335004,-0.5040480494499207,-159.0,-32.16017032293104,-191.16017032293092,159,0.10183403615213041,1.5607350829756523e-07
1973506206,-0.5811828970909119,-113.0,-17.800481232236557,-130.80048123223654,113,0.12000174131409257,1.611673259746071e-08
1271534380,-0.5236828327178955,-110.0,-13.698105795804128,-123.69810579580414,110,0.1027899736369198,2.072589775763008e-08
652694541,-0.4147769808769226,-99.0,0.9006567565693326,-98.09934324343068,99,0.10692881506801856,2.0831646629915213e-08
790711142,-0.5582430958747864,-110.0,-18.451923336778062,-128.45192333677807,110,0.11258591758933935,1.829825610629014e-08
2118981633,-0.47539591789245605,-157.0,-32.27228769376321,-189.27228769376325,157,0.10454750146455825,4.9025002223417974e-08
1804545233,-0.42924919724464417,-107.0,13.333728885504362,-93.66627111449566,107,0.10495034138732981,5.358716171526507e-08
2008633991,-0.4725998640060425,-140.0,-30.254031569081715,-170.2540315690817,140,0.16439235545694827,2.7569681055566214e-08
552585346,-0.45616766810417175,-106.0,-12.129245316251925,-118.12924531625183,106,0.20866305064761415,6.502259657747558e-08
1056001739,-0.466417521238327,-156.0,-29.22522073376095,-185.22522073376092,156,0.25180485510291195,8.092047561939572e-08
557565574,-0.5880071520805359,-113.0,-20.982418666691455,-133.9824186666915,113,0.2812359377214339,3.743424235684934e-08
1654804971,-0.4163345992565155,-92.0,-7.157094973073116,-99.15709497307317,92,0.21757051421572332,2.994742637449245e-08
291443240,-0.5194705724716187,-158.0,-33.595029758312016,-191.595029758312,158,0.17105881098799314,3.2034380256749487e-08
2118063095,-0.5210835337638855,-157.0,-32.163465583163315,-189.16346558316323,157,0.15566707684830494,4.059331546627372e-08
1119514632,-0.5620670318603516,-111.0,-22.35872752997368,-133.35872752997372,111,0.17252504724908518,3.674675306784523e-08
1241019252,-0.5673052072525024,-109.0,-20.480390031195416,-129.4803900311954,109,0.14694909665972813,3.148140637880764e-08
1096838896,-0.4784989655017853,-155.0,-36.62445920708516,-191.62445920708515,155,0.13764253330807533,8.19811148859124e-08
817430305,-0.5279243588447571,-106.0,-18.530775197478718,-124.53077519747866,106,0.14611716308402564,4.965573855242532e-08
1003529304,-0.5088271498680115,-109.0,-16.68126365681023,-125.68126365681027,109,0.150529125517388,4.972470922680697e-08
742008802,-0.586538553237915,-112.0,-19.414416973570457,-131.41441697357052,112,0.14737663730712874,5.237361509956097e-08
1608607447,-0.49896225333213806,-108.0,-18.24378572292077,-126.24378572292082,108,0.20135461649409048,8.729166809960407e-08
976109649,-0.44487902522087097,-148.0,-31.48102899512857,-179.48102899512844,148,0.1906861792746428,2.291130851705958e-08
209409695,-0.4308100938796997,-105.0,6.697577404874217,-98.30242259512578,105,0.1708565565801802,2.8801477308924123e-08
1428294763,-0.42011913657188416,-99.0,-2.1377282538775413,-101.13772825387755,99,0.19076628971732024,7.808744352816478e-08
1602536906,-0.5735079050064087,-112.0,-17.830192990468326,-129.83019299046833,112,0.23394107991563423,5.216950025945165e-08
51193031,-0.5002493858337402,-111.0,-18.21531597099402,-129.21531597099403,111,0.20966790918562864,7.468033970605072e-08
1066336481,-0.41725030541419983,-143.0,-30.519297866179578,-173.51929786617964,143,0.2208747246361279,3.6659271366786344e-08
1438807117,-0.5806649327278137,-119.0,-21.310587393904143,-140.31058739390403,119,0.2261116533469753,2.2745577440204913e-08
990676059,-0.4272296130657196,-149.0,-29.428643705569282,-178.4286437055694,149,0.18148947157115744,6.838671903484441e-08
2121652018,-0.5486657619476318,-114.0,-17.939429436544344,-131.93942943654434,114,0.16295692233140008,3.8900808141979845e-08
829363176,-0.4957623779773712,-110.0,-17.237330295068233,-127.23733029506818,110,0.1475512199442495,3.0194116766453634e-08
159683402,-0.45386072993278503,-114.0,-10.83170234928822,-124.83170234928824,114,0.1548825766760529,2.3364771637913788e-08
1463420383,-0.5296618342399597,-110.0,-16.39880183503732,-126.39880183503732,110,0.15514916933395645,4.2618965605130526e-08
1166906836,-0.5441111326217651,-110.0,-17.76402687979045,-127.76402687979053,110,0.16493936909193344,5.515262719251785e-08
810002730,-0.4523770213127136,-174.0,-36.9495710530247,-210.94957105302464,174,0.17311486147943583,8.316931700934706e-08
880470445,-0.519832968711853,-149.0,-33.259959097400156,-182.25995909740007,149,0.165907496098904,3.3200560797230625e-08
1026739646,-0.561654806137085,-110.0,-18.87704165180369,-128.87704165180367,110,0.18236331167546185,4.8667974975299703e-08
691574840,-0.41914254426956177,-100.0,-10.799255291432033,-110.79925529143203,100,0.18442134022712708,2.8250437118515492e-08
125798947,-0.4288918077945709,-158.0,-22.968626340933348,-180.96862634093327,158,0.17428967868319795,5.725306514113694e-08
736523871,-0.40517011284828186,-90.0,-6.3089278507314965,-96.3089278507315,90,0.1863883473806911,2.479509361287392e-08
1097904166,-0.5469343066215515,-115.0,-17.780137417882283,-132.7801374178823,115,0.18547861044821531,3.288244788727777e-08
536091398,-0.4733290672302246,-111.0,-15.937777887833478,-126.93777788783338,111,0.20723541695121173,5.5646655711766955e-08
1028489259,-0.4619831144809723,-115.0,-17.96765669197827,-132.96765669197822,115,0.18535211685559025,6.014022864250186e-08
760865707,-0.5611088871955872,-110.0,-18.660593605598542,-128.66059360559848,110,0.18850501017137009,2.6523568690867644e-08
1814893866,-0.5339776873588562,-112.0,-17.30983089987992,-129.30983089987996,112,0.16995648444364114,5.516278281777634e-08
843031686,-0.42769408226013184,-92.0,-1.4429599637574513,-93.44295996375747,92,0.17585615651763004,3.2146889416140786e-08
1072620243,-0.533001184463501,-135.0,-26.154141267310187,-161.15414126731025,135,0.17457396421167587,5.883351302763365e-08
1831499253,-0.432324081659317,-152.0,-28.794482074085863,-180.79448207408583,152,0.1694412593435692,3.9607316920361284e-08
621020002,-0.4736804962158203,-180.0,-28.902845824224208,-208.90284582422422,180,0.1796886238372988,4.0454044010947617e-08
1681033872,-0.5325388312339783,-136.0,-28.791995779572886,-164.79199577957283,136,0.2161432243335773,3.588516897360329e-08
1383790631,-0.5343484878540039,-111.0,-17.140046957325136,-128.14004695732527,111,0.20763451283847964,1.8605043747863558e-08
1385844325,-0.5725297927856445,-114.0,-20.403399988941175,-134.40339998894106,114,0.18415132769497863,1.8431684810774405e-07
2007758632,-0.575316309928894,-115.0,-17.802683816080023,-132.80268381608,115,0.19865412478861602,3.8508756886649875e-08
1615655157,-0.4292718172073364,-91.0,-1.3451245142524235,-92.3451245142525,91,0.1720483334182383,1.3749038401074159e-08
1764828786,-0.4620516002178192,-115.0,17.779150238509235,-97.22084976149075,115,0.1363120081955972,2.2177260109494365e-08
1085422186,-0.4927824139595032,-155.0,-31.462799226659474,-186.46279922665937,155,0.1870125761435878,2.925805670570977e-08
1926664089,-0.48600563406944275,-110.0,-16.027048410404372,-126.02704841040443,110,0.2647910775108771,9.072429232920792e-08
811573740,-0.4067159593105316,-160.0,-20.200276454982937,-180.2002764549829,160,0.1848145210649818,2.593477608225925e-08
456334988,-0.4719880521297455,-112.0,-19.021456007650354,-131.02145600765033,112,0.1805190715074007,2.2269591210782077e-08
1383206967,-0.46101832389831543,-105.0,-17.32475879987301,-122.32475879987302,105,0.2329272991844586,4.059833805855749e-08
1523864897,-0.40830501914024353,-85.0,-4.92569357447473,-89.9256935744747,85,0.2609229491037481,1.0401394858619409e-07
583456633,-0.5508840084075928,-164.0,-32.76034854352103,-196.76034854352105,164,0.20293750050591258,4.5357635625728816e-08
1830423289,-0.4221726357936859,-171.0,-16.60333191316292,-187.60333191316278,171,0.16032875131009616,3.3708037310066404e-08
967787247,-0.5636996030807495,-111.0,-20.107024878136304,-131.1070248781363,111,0.15613023050733515,2.414266661262773e-08
1491386513,-0.5516853332519531,-110.0,-18.528802831067438,-128.5288028310675,110,0.162166589633985,1.966977991394649e-08
786414019,-0.5228784680366516,-143.0,-30.77921150518963,-173.77921150518947,143,0.20056544747073335,4.646242990036553e-08
1621420613,-0.47071129083633423,-110.0,-18.227910948919856,-128.2279109489199,110,0.21810945733027023,3.185724326761694e-08
171980388,-0.41812682151794434,-92.0,-1.0185700568129377,-93.01857005681293,92,0.22478845861294997,3.309362536181883e-08
1961831113,-0.5860769152641296,-112.0,-18.6786438666649,-130.67864386666486,112,0.13430773702982282,7.442809613067425e-08
1295918538,-0.49442818760871887,-113.0,-14.804986304011916,-127.80498630401192,113,0.16262199370338853,3.389217328811932e-08
412442406,-0.5547069311141968,-111.0,-19.63208607500414,-130.63208607500417,111,0.16796187949073207,2.9276049800624587e-08
2130292822,-0.5546663403511047,-121.0,-24.236663815916714,-145.2366638159167,121,0.16687690645210013,8.066082452467588e-08
1219735761,-0.5742529630661011,-113.0,-18.426199415341724,-131.42619941534173,113,0.16557668429692235,2.854917254028406e-08
1470673006,-0.5439116358757019,-112.0,-16.527493354572176,-128.52749335457216,112,0.1733768150942134,3.985064216711314e-08
309942297,-0.41954442858695984,-167.0,-24.85252651877135,-191.85252651877138,167,0.1646899574263367,6.645773474315268e-08
960046753,-0.5172363519668579,-113.0,-16.987304716550117,-129.9873047165501,113,0.2186244698488607,4.7013314382114615e-08
45571105,-0.5355132222175598,-162.0,-32.245397690388245,-194.24539769038822,162,0.21308285287684864,4.5393036629948613e-08
144746282,-0.589533269405365,-128.0,-21.681120279471287,-149.6811202794713,128,0.17896225870936178,2.683108355286401e-08
516404117,-0.41808292269706726,-89.0,-6.52939837668838,-95.52939837668836,89,0.14154863797044487,2.6184981813299456e-08
563733096,-0.4155379831790924,-100.0,-2.0474310505744886,-102.04743105057449,100,0.138600810803473,2.1638498748366432e-08
569163950,-0.4766556918621063,-120.0,-12.07283442382129,-132.07283442382132,120,0.18261102981244523,4.481035837204199e-08
1084415354,-0.4784424304962158,-156.0,-31.6886508104817,-187.6886508104817,156,0.185611283669296,5.441455939967309e-08
517780093,-0.43501147627830505,-200.0,-56.71239801652518,-256.71239801652524,200,0.2274982488900423,3.833063796587766e-08
285070910,-0.47389957308769226,-177.0,-32.87130800692623,-209.87130800692628,177,0.20227389887901348,2.014377519527529e-08
489412507,-0.49955275654792786,-133.0,2.5328029234632443,-130.4671970765367,133,0.16958174495992803,8.760064929420541e-08
1229346351,-0.5381048321723938,-182.0,-40.325927153425575,-222.32592715342568,182,0.15667050411658628,5.922654530424451e-08
81128504,-0.4848194420337677,-154.0,-30.993257644580193,-184.99325764458024,154,0.14601672905219065,2.9772761133817648e-08
1745188106,-0.44933491945266724,-111.0,-15.81428280880078,-126.81428280880075,111,0.16397379580381755,5.3096988991771587e-08
2030043616,-0.5914508104324341,-116.0,-18.285860885834254,-134.2858608858343,116,0.17824615489948412,3.916576269432916e-08
1219205102,-0.4921056926250458,-157.0,-30.14207466181379,-187.14207466181372,157,0.17463449421961597,2.8432500014682912e-08
1190887568,-0.4951781630516052,-113.0,-18.920769053196928,-131.92076905319686,113,0.17782554126023192,3.9931399708938446e-08
140214462,-0.46523189544677734,-130.0,-25.081318773639566,-155.0813187736395,130,0.16579489295299238,3.4761629626072036e-08
650717424,-0.5044935345649719,-150.0,-30.004277089080844,-180.00427708908094,150,0.162295600771904,3.14827755421021e-08
765963725,-0.4910081624984741,-110.0,-17.196913982348004,-127.19691398234792,110,0.16620186353948982,3.880120691816687e-08
1753012302,-0.4896937608718872,-114.0,-17.05034928361694,-131.05034928361692,114,0.14924941862230762,5.19969475975127e-08
22722563,-0.5981689691543579,-139.0,-30.631050389071582,-169.63105038907162,139,0.15872380941463032,7.381223789496276e-08
244477232,-0.5901293754577637,-118.0,-18.111444133723843,-136.11144413372386,118,0.19144785284238347,7.315007371961062e-08
1826564971,-0.5633057951927185,-156.0,-34.13662755179622,-190.13662755179612,156,0.21113305815901512,3.354749350110025e-08
37581953,-0.5842187404632568,-117.0,-19.100876969528866,-136.1008769695288,117,0.19769815594339982,2.2471031147891175e-08
1225872330,-0.4117411971092224,-89.0,-6.598657628840911,-95.59865762884093,89,0.11728991325316804,2.2428082063202105e-08
204602116,-0.567204475402832,-110.0,-18.52493029731562,-128.52493029731554,110,0.11317232186821374,5.8463953783222615e-08
1182052641,-0.4545480012893677,-197.0,-13.460420528791111,-210.46042052879125,197,0.12305721389082483,3.8345209218801594e-08
1105239613,-0.4670373797416687,-175.0,-20.70966248071604,-195.70966248071605,175,0.18117821608270918,2.7707470309223935e-08
277524891,-0.42507755756378174,-98.0,-6.51604070716299,-104.516040707163,98,0.1446982710717284,2.1675721725448024e-08
335687151,-0.574537992477417,-110.0,-20.165459184642742,-130.16545918464274,110,0.1419405973093076,1.7697082345012982e-07
2060327140,-0.4992245137691498,-110.0,-20.574347816107636,-130.5743478161076,110,0.16693239181556485,5.560279998045365e-08
1180373361,-0.4047756493091583,-90.0,-4.805064722802914,-94.80506472280294,90,0.1663757077107827,2.2860084605527378e-08
1854854523,-0.560666561126709,-159.0,-33.51690110897657,-192.51690110897664,159,0.19122489049749555,2.837539181120205e-08
300972052,-0.5094472765922546,-112.0,-18.031115374044997,-130.03111537404504,112,0.1936473574356309,2.1480301589025885e-08
2100195778,-0.4477801024913788,-99.0,5.069114160467446,-93.93088583953256,99,0.17420309797079878,3.273610515772662e-08
1425578718,-0.48114314675331116,-171.0,-30.341162668083353,-201.34116266808343,171,0.15553028092921128,4.147971896566304e-08
1634573464,-0.47091400623321533,-161.0,-23.048220717874823,-184.04822071787487,161,0.1294741010675149,3.456320496613401e-08
1860595903,-0.4868013560771942,-113.0,-19.971258533446733,-132.97125853344676,113,0.14116029052344042,3.4141877289941104e-08
379384798,-0.44583138823509216,-109.0,-18.84440388988735,-127.84440388988733,109,0.16714993754931545,3.1334015500508204e-08
1178315687,-0.5978114604949951,-113.0,-21.236457951823986,-134.23645795182398,113,0.1699696305183183,5.943999867725875e-08
1337872274,-0.49640029668807983,-110.0,-18.328692564474366,-128.32869256447435,110,0.16809156350791454,6.053175135275782e-08
1622709,-0.5974698066711426,-116.0,-21.666171657237896,-137.66617165723784,116,0.17587278674131837,2.4412817480200868e-08
858871253,-0.5582429766654968,-115.0,-17.48222168924975,-132.48222168924966,115,0.14802115200006444,3.1392990186140465e-08
2114609281,-0.4773629307746887,-116.0,-17.839368292131944,-133.83936829213195,116,0.12385170107129319,2.9727556006869362e-08
1299418005,-0.5066343545913696,-110.0,-17.27323103740273,-127.27323103740271,110,0.11286027177490972,3.69959308117855e-08
1865146911,-0.45191076397895813,-92.0,-3.0932482845069544,-95.09324828450696,92,0.1530420825533245,5.1618648592203754e-08
2061260037,-0.577512800693512,-109.0,-15.323602879024616,-124.32360287902462,109,0.14128774079844492,6.981291329334959e-08
541169904,-0.53626549243927,-149.0,-31.330574433967747,-180.3305744339677,149,0.11914041638374329,3.105266870187659e-08
147703641,-0.5057518482208252,-108.0,-18.412420173144437,-126.41242017314441,108,0.16888962272140715,1.8778907063110995e-08
342397269,-0.473899781703949,-141.0,-31.262923102772024,-172.26292310277205,141,0.16213270356046391,2.128136282800234e-08
44198042,-0.43041062355041504,-105.0,-17.26048616307928,-122.2604861630793,105,0.15585806465574673,4.917652260854901e-08
838623096,-0.5495059490203857,-110.0,-17.53329548380418,-127.53329548380428,110,0.16562547690489077,4.4340964241743304e-08
566087596,-0.4907832145690918,-115.0,-19.185205837018234,-134.18520583701823,115,0.17026668796720712,5.956997255280968e-08
906808967,-0.4625284671783447,-152.0,-33.16633128840852,-185.16633128840843,152,0.15422595488397697,2.5759209128301864e-08
1009358811,-0.5775761604309082,-116.0,-19.10678833287138,-135.10678833287128,116,0.16001682185792718,3.234863108032789e-08
247169875,-0.44722822308540344,-109.0,-7.9299469752785505,-116.92994697527848,109,0.144928958950513,2.452824065366286e-08
1196644890,-0.5307025909423828,-112.0,-18.359737606385607,-130.35973760638564,112,0.14932780786018288,3.116412012179762e-08
1803286100,-0.5565786361694336,-112.0,-16.450512813378314,-128.45051281337834,112,0.1341927836848689,4.140739804211638e-08
1266977447,-0.5748414993286133,-108.0,-18.262087311520826,-126.2620873115208,108,0.12670061109518563,5.602556961980264e-08
2122237971,-0.5619198679924011,-110.0,-16.149334424908464,-126.14933442490852,110,0.11817289634861729,5.605840071738881e-08
1846305721,-0.5473279356956482,-107.0,-17.87970852319434,-124.87970852319431,107,0.12581635767889915,2.836539374308806e-08
782895540,-0.4201870560646057,-111.0,-3.141506782166832,-114.14150678216687,111,0.15773408296140465,4.932434685714385e-08
2084212789,-0.4649156928062439,-113.0,-11.13654888172492,-124.1365488817249,113,0.17052360703196145,6.091778556913241e-08
924154292,-0.4550126791000366,-160.0,-32.31629413331653,-192.31629413331655,160,0.13631863985210657,3.3673165986125574e-08
443095490,-0.5050346255302429,-169.0,-32.79288395447172,-201.79288395447173,169,0.14731981387064302,6.710599023996915e-08
985788429,-0.5261514186859131,-117.0,-17.291482888092414,-134.2914828880925,117,0.1820512543249334,7.308182954148774e-08
1266569675,-0.43343228101730347,-112.0,-17.16020846691784,-129.16020846691788,112,0.20836397612999594,3.166615821146936e-08
