seed,initial_x,reward,duration,q_update
560778606,-0.506886899471283,-200.0,200,-121.42520910608533
1427180213,-0.41551870107650757,-200.0,200,-126.67950502777325
844164225,-0.4543268084526062,-200.0,200,-136.80772943122193
671760307,-0.4102967381477356,-200.0,200,-124.05066918204275
1702047233,-0.5315672159194946,-200.0,200,-115.24075459174672
739374719,-0.4506050944328308,-200.0,200,-101.47442774007472
1905996703,-0.5850052833557129,-200.0,200,-121.21551317103805
742871160,-0.43083447217941284,-200.0,200,-116.31021498478418
2094292656,-0.5685900449752808,-200.0,200,-122.74509760059327
1845541396,-0.5118032097816467,-200.0,200,-97.05774416137778
1677947092,-0.4312119781970978,-200.0,200,-119.78514348643867
914663189,-0.5193696022033691,-200.0,200,-92.42649079662979
1547369895,-0.47266989946365356,-200.0,200,-109.86449805596894
973994704,-0.4979342520236969,-200.0,200,-127.68961134406976
625444820,-0.4390445947647095,-200.0,200,-132.22807378864374
1690356861,-0.5549769997596741,-200.0,200,-103.74580542711865
577007873,-0.4555547833442688,-200.0,200,-112.48284931217816
1368410802,-0.4652635455131531,-200.0,200,-106.40026098483206
782176062,-0.49918508529663086,-200.0,200,-96.8857682501329
1115422292,-0.49522072076797485,-200.0,200,-104.98832378754621
1581997602,-0.5609959363937378,-200.0,200,-103.26904096730914
1813995407,-0.555546224117279,-200.0,200,-140.73609744212558
1180079438,-0.5293363332748413,-200.0,200,-109.4307623531651
2059317302,-0.5540722608566284,-200.0,200,-127.31194160177937
940339182,-0.49161192774772644,-200.0,200,-116.36667530366181
194468127,-0.49353665113449097,-200.0,200,-118.5668335080493
889243847,-0.4680963158607483,-200.0,200,-117.92694051163969
1864338761,-0.40216341614723206,-200.0,200,-113.26368004206223
1337345628,-0.5576401352882385,-200.0,200,-133.84731570800093
2023088488,-0.5823653936386108,-200.0,200,-129.1116247614506
1440233151,-0.5370932817459106,-200.0,200,-105.0228738768492
643351120,-0.410111665725708,-200.0,200,-124.03191124692549
1203072354,-0.49858054518699646,-200.0,200,-119.58828240580641
232828868,-0.497622013092041,-200.0,200,-109.99976100186326
2113254081,-0.5402680039405823,-200.0,200,-129.79955758476763
2122513913,-0.5565550923347473,-200.0,200,-115.54820994230845
1964051474,-0.5767191052436829,-200.0,200,-130.58694610409415
1393893276,-0.5076271891593933,-200.0,200,-119.78126110007362
1040686776,-0.48474323749542236,-200.0,200,-107.032128425749
1536569792,-0.5873939394950867,-200.0,200,-119.58739071235291
687196540,-0.5594648718833923,-200.0,200,-116.37567770232327
662261679,-0.5590773820877075,-200.0,200,-109.19179442249109
961851212,-0.5937126278877258,-200.0,200,-120.47859872042436
120118335,-0.5360739231109619,-200.0,200,-122.42329022637583
171911250,-0.4645419120788574,-200.0,200,-128.66034246731914
1439889417,-0.5793933272361755,-200.0,200,-115.47447093256957
1077536263,-0.45101651549339294,-200.0,200,-104.50501512176473
1813095229,-0.5570262670516968,-200.0,200,-121.29800677819601
281568869,-0.5065046548843384,-200.0,200,-110.70669551130558
372330398,-0.47892728447914124,-200.0,200,-126.77696559725484
1826969477,-0.4493444561958313,-200.0,200,-111.22642637437427
1398836478,-0.5481964349746704,-200.0,200,-133.99212523310268
870730524,-0.5147141218185425,-200.0,200,-104.01856531775138
1434471600,-0.5027130842208862,-200.0,200,-129.31417241184317
532164825,-0.49600890278816223,-200.0,200,-102.89197043199403
825626721,-0.5477691292762756,-200.0,200,-115.84144788170438
949300540,-0.5647934079170227,-200.0,200,-123.68630923213009
1435558169,-0.46812015771865845,-200.0,200,-122.22045315376329
574907462,-0.4680912494659424,-200.0,200,-116.85493693369315
1888694543,-0.5679194331169128,-200.0,200,-127.30438585371691
242756880,-0.510572075843811,-200.0,200,-123.73819924939727
263006053,-0.4867769181728363,-200.0,200,-121.44849650381933
1105976363,-0.5605561137199402,-200.0,200,-123.5783423603115
975679677,-0.4677077531814575,-200.0,200,-137.57618426592418
964697470,-0.4562428891658783,-200.0,200,-117.93432808034312
392527603,-0.4243677854537964,-200.0,200,-135.82193555804895
542578986,-0.46880829334259033,-200.0,200,-111.8038956109074
1195868661,-0.4671398997306824,-200.0,200,-119.37369150092624
756813759,-0.5000313520431519,-200.0,200,-136.9419017064018
799627823,-0.5145645141601562,-200.0,200,-102.97268761384886
683447382,-0.49120011925697327,-200.0,200,-108.0204668914858
626419316,-0.5044839978218079,-200.0,200,-121.94997865000481
1883298792,-0.4195769727230072,-200.0,200,-123.72556417017537
1058590976,-0.402122437953949,-200.0,200,-123.75711660509009
753282042,-0.5185785293579102,-200.0,200,-111.99926827059438
1326903762,-0.556835412979126,-200.0,200,-133.09162724259048
756907114,-0.4738398492336273,-200.0,200,-118.35461705984672
585170297,-0.5678848028182983,-200.0,200,-120.94353454721721
547808304,-0.5073707103729248,-200.0,200,-120.74128577134874
1891454801,-0.4852483868598938,-200.0,200,-124.51832504799752
1703132158,-0.48797231912612915,-200.0,200,-106.29987734893128
354542810,-0.4509783685207367,-200.0,200,-139.88060595004072
1374298351,-0.49514997005462646,-200.0,200,-123.92732041401955
1026703218,-0.4765290915966034,-200.0,200,-129.5320365529012
1614307716,-0.4762941002845764,-200.0,200,-111.95208271661292
704295100,-0.4752858281135559,-200.0,200,-120.32568366330426
659827185,-0.40947696566581726,-200.0,200,-133.018180873152
1421981319,-0.5857295989990234,-200.0,200,-119.752843378661
370697375,-0.5162267088890076,-200.0,200,-116.40908890752647
952397826,-0.40164056420326233,-200.0,200,-129.68943858101383
480785336,-0.4790149927139282,-200.0,200,-123.98185507710076
993702449,-0.43492990732192993,-200.0,200,-135.31747161801712
1793381802,-0.4591241776943207,-200.0,200,-131.4851609856826
456022406,-0.4013815224170685,-200.0,200,-140.22385729073758
172487026,-0.5336109399795532,-200.0,200,-123.19633483479927
1117956802,-0.4997130334377289,-200.0,200,-101.83582769211914
2119278594,-0.5559395551681519,-200.0,200,-109.52439375909316
995011036,-0.40055957436561584,-200.0,200,-126.85864246221175
1061292606,-0.43463239073753357,-200.0,200,-132.14772184807867
1518569633,-0.5477930903434753,-200.0,200,-111.07140841049277
1406323218,-0.4290510416030884,-200.0,200,-108.86536846072867
2104588002,-0.4520101547241211,-200.0,200,-131.1445327321476
1975121426,-0.5369724035263062,-200.0,200,-125.92959339021533
1062674463,-0.49024873971939087,-200.0,200,-111.7618171732102
1755110443,-0.5215364694595337,-200.0,200,-119.44967266202015
1741796182,-0.48546257615089417,-200.0,200,-127.78283032503396
1038368980,-0.44195687770843506,-200.0,200,-140.66585774839115
1503633052,-0.4466734826564789,-200.0,200,-118.03482922710832
202436331,-0.54367595911026,-200.0,200,-128.7500970043373
1941490792,-0.5765535235404968,-200.0,200,-133.2056704866692
1232749654,-0.4041001498699188,-200.0,200,-136.6077966051848
962053749,-0.5180363059043884,-200.0,200,-118.61273364073381
931358965,-0.4024694561958313,-200.0,200,-115.4735514160273
1703958987,-0.5162568688392639,-200.0,200,-117.36397362194776
1494820643,-0.43883365392684937,-200.0,200,-140.59082984805946
121903796,-0.5740272998809814,-200.0,200,-132.76889763071637
355712288,-0.43278706073760986,-200.0,200,-129.32921457737976
1023798902,-0.5799224376678467,-200.0,200,-126.75533642079895
879844847,-0.527311384677887,-200.0,200,-119.76668859132576
746044371,-0.520793616771698,-200.0,200,-108.67660581832686
387665118,-0.5260612368583679,-200.0,200,-118.58614835355291
2080283345,-0.5577834248542786,-200.0,200,-124.4418569255017
2029106117,-0.4719493091106415,-200.0,200,-115.96270443834321
1347653170,-0.5839015245437622,-200.0,200,-131.02930624058797
961572136,-0.44664761424064636,-200.0,200,-117.62162153248829
1464230896,-0.5269883275032043,-200.0,200,-115.59958293119963
64464227,-0.549096405506134,-200.0,200,-127.91651025223194
2127051192,-0.5753676295280457,-200.0,200,-124.00046088742133
117627121,-0.5314077734947205,-200.0,200,-117.35881303204268
887573348,-0.4683484137058258,-200.0,200,-125.97601629007926
1428168573,-0.40556657314300537,-200.0,200,-139.01575563027666
1620010243,-0.44276154041290283,-200.0,200,-140.97527316230403
617028199,-0.4874905049800873,-200.0,200,-122.33718033665349
1583700821,-0.5635126829147339,-200.0,200,-122.95722983355331
1920813777,-0.40245094895362854,-200.0,200,-132.54960565070343
751300163,-0.5727377533912659,-200.0,200,-130.294486299453
1061991913,-0.4804489016532898,-200.0,200,-113.38492730355512
1476790643,-0.4712064564228058,-200.0,200,-121.03134341045892
1221304398,-0.5237862467765808,-200.0,200,-119.59647153772849
1338501097,-0.5239298939704895,-200.0,200,-124.34524099711787
1268618228,-0.43120497465133667,-200.0,200,-117.85690737090188
1426497395,-0.44593900442123413,-200.0,200,-126.73365254724762
1720677634,-0.41925153136253357,-200.0,200,-108.96456501596501
395264274,-0.4951000511646271,-200.0,200,-122.00813966614734
1109375457,-0.43010684847831726,-200.0,200,-131.54261964891285
815083574,-0.4796069860458374,-200.0,200,-127.46883871912107
84261566,-0.5410453677177429,-200.0,200,-118.09111811557815
128084537,-0.5723404288291931,-200.0,200,-125.02285626455995
1786179981,-0.551327645778656,-200.0,200,-118.54515038327625
216615806,-0.41151291131973267,-200.0,200,-140.1599560959371
1767762057,-0.40771475434303284,-200.0,200,-125.56118267666916
206976034,-0.4408514201641083,-200.0,200,-127.97209292875321
219271509,-0.5976410508155823,-200.0,200,-129.80144039907128
388079675,-0.5150071382522583,-200.0,200,-118.98842087644755
1343676627,-0.4753488302230835,-200.0,200,-114.29868617059287
370349861,-0.4843935966491699,-200.0,200,-117.2103914697882
396888228,-0.5705950856208801,-200.0,200,-139.86019830908663
375343563,-0.458980917930603,-200.0,200,-115.04618884090068
1027579574,-0.5439338088035583,-200.0,200,-116.22712563101503
1743708940,-0.5331625938415527,-200.0,200,-124.34461427394304
765710519,-0.5080395936965942,-200.0,200,-131.9407495558778
706984963,-0.5526227951049805,-200.0,200,-128.41142611676582
1803842244,-0.41170141100883484,-200.0,200,-120.00697412301987
486592162,-0.579939603805542,-200.0,200,-129.6251833973795
794693642,-0.5402661561965942,-200.0,200,-116.81424419266061
880991941,-0.47391822934150696,-200.0,200,-120.31131177184764
2097231542,-0.5470567941665649,-200.0,200,-115.97015593881036
1974741445,-0.417337566614151,-200.0,200,-145.4167423272203
2084620932,-0.4547683298587799,-200.0,200,-135.82433118952494
1626574575,-0.4878980815410614,-200.0,200,-129.37301980020723
1425394834,-0.5555038452148438,-200.0,200,-123.31970594065211
1712726594,-0.48064514994621277,-200.0,200,-125.99239628279635
1449891589,-0.4789813160896301,-200.0,200,-108.13900696205404
1831307909,-0.4684731364250183,-200.0,200,-112.51299549387
315937050,-0.5045997500419617,-200.0,200,-115.99063744799076
2106949350,-0.4726234972476959,-200.0,200,-109.11096407813574
344934030,-0.5083677768707275,-200.0,200,-118.06326933754814
495684252,-0.41296643018722534,-200.0,200,-121.55230607453595
591748126,-0.40175679326057434,-200.0,200,-143.54433927744773
463539290,-0.41259270906448364,-200.0,200,-125.50854714524331
987291013,-0.46702343225479126,-200.0,200,-130.4351126431833
343696033,-0.4651125371456146,-200.0,200,-134.65520655011275
863775268,-0.5114269852638245,-200.0,200,-124.42497906795047
1654057893,-0.57081538438797,-200.0,200,-102.27692412737564
440007801,-0.5211920738220215,-200.0,200,-118.27139414763765
695493745,-0.5500264167785645,-200.0,200,-117.67929754053628
1856262642,-0.4442167580127716,-200.0,200,-129.58330662447787
1534726273,-0.5767419338226318,-200.0,200,-137.49467318700897
261394296,-0.5488796234130859,-200.0,200,-130.09102250892226
110135516,-0.547491729259491,-200.0,200,-124.63236456133818
742875789,-0.5739869475364685,-200.0,200,-141.4978317925257
707312801,-0.5405641794204712,-200.0,200,-129.86518658140753
1799220226,-0.5315133929252625,-200.0,200,-122.7006085263094
1199902990,-0.46686336398124695,-200.0,200,-135.48390652459724
2053912000,-0.5286386013031006,-200.0,200,-111.14836324693543
322177892,-0.4540885388851166,-200.0,200,-121.18283594179293
1459858194,-0.4044269323348999,-200.0,200,-141.57960874425777
721549633,-0.5975092053413391,-200.0,200,-123.1239072431864
839698277,-0.5950462818145752,-200.0,200,-135.35043238005215
1123156195,-0.599666953086853,-200.0,200,-137.87745609458878
1632912963,-0.5375924110412598,-200.0,200,-109.72790727123348
692320112,-0.5778713226318359,-200.0,200,-127.7457910759367
2025778554,-0.4869760572910309,-200.0,200,-121.2189597332693
604506922,-0.5282235741615295,-200.0,200,-103.75802944221184
37797724,-0.4676770269870758,-200.0,200,-118.95588041657997
1775898929,-0.507411539554596,-200.0,200,-117.82258866476896
404002407,-0.41057729721069336,-200.0,200,-129.41658389312667
1237552693,-0.5210055112838745,-200.0,200,-97.06525052068972
806178103,-0.4056544601917267,-200.0,200,-131.6262840941398
1872167504,-0.5852060317993164,-200.0,200,-125.57166531591601
256142709,-0.42409011721611023,-200.0,200,-126.65795863021596
1205179299,-0.4565076231956482,-200.0,200,-139.33550904861576
732337305,-0.5612185001373291,-200.0,200,-97.47973156675238
285408738,-0.45552414655685425,-200.0,200,-139.3071677079248
1763487555,-0.5995795130729675,-200.0,200,-128.10224676069237
968656317,-0.45464062690734863,-200.0,200,-143.25416993884215
142168591,-0.4639289379119873,-200.0,200,-124.70443936512012
1639786624,-0.42911651730537415,-200.0,200,-139.88841487867353
325478311,-0.4873197674751282,-200.0,200,-121.97813759930767
975249285,-0.46457093954086304,-200.0,200,-122.61474445909464
94822503,-0.5138435363769531,-200.0,200,-111.9315472044367
1284204822,-0.49356019496917725,-200.0,200,-123.12042088245327
317914057,-0.5409752726554871,-200.0,200,-124.5713674242984
1699987852,-0.5455576777458191,-200.0,200,-129.6907460930398
206397072,-0.5382405519485474,-200.0,200,-131.47795172006738
1452788051,-0.46865540742874146,-200.0,200,-135.95483589733382
1419025592,-0.47868940234184265,-200.0,200,-134.49071326015402
1307133920,-0.5697177648544312,-200.0,200,-126.12107335457428
1784905114,-0.5145887136459351,-200.0,200,-132.90123187179526
1887786451,-0.44658133387565613,-200.0,200,-132.86582869561934
441678962,-0.5658467411994934,-200.0,200,-127.77914488885534
1147185615,-0.5636855959892273,-200.0,200,-122.16500738529642
1912392942,-0.49255532026290894,-200.0,200,-125.52654286851953
81648529,-0.4545424282550812,-200.0,200,-125.774318879042
2084540808,-0.5786468386650085,-200.0,200,-119.93667887128149
490341358,-0.4797062575817108,-200.0,200,-132.5450692013628
1429167937,-0.5387552380561829,-200.0,200,-129.58325515771764
1109085878,-0.5879681706428528,-200.0,200,-131.36160835195642
1176154673,-0.5726014971733093,-200.0,200,-119.41591588141317
513729699,-0.49114522337913513,-200.0,200,-131.22428996421786
962637369,-0.5632517337799072,-200.0,200,-125.17098869298032
1862489345,-0.5981055498123169,-200.0,200,-151.758207832878
1291535160,-0.4327642619609833,-200.0,200,-134.88666371857232
1465420054,-0.4383493661880493,-200.0,200,-125.36112891459327
474403298,-0.4001615047454834,-200.0,200,-145.51555940234624
1465994560,-0.5893937945365906,-200.0,200,-122.72290984777065
1024701628,-0.4334980249404907,-200.0,200,-131.21675517814867
1535363171,-0.4659394919872284,-200.0,200,-128.43308023436555
1903380622,-0.49115389585494995,-200.0,200,-108.4908185503725
1734522069,-0.4903166592121124,-200.0,200,-136.79186636205014
1704623989,-0.4656082093715668,-200.0,200,-130.38641818517922
1357445804,-0.4131005108356476,-200.0,200,-149.33822933186434
214295958,-0.4359220266342163,-200.0,200,-116.19364181096248
361378025,-0.4138132929801941,-200.0,200,-143.89338551439482
661019343,-0.5298603773117065,-200.0,200,-123.64829393613853
129398780,-0.48524048924446106,-200.0,200,-110.58662954883626
132383017,-0.42200732231140137,-200.0,200,-130.8787125944453
405619238,-0.5582205057144165,-200.0,200,-127.41229434850379
408826987,-0.44887056946754456,-200.0,200,-144.79052370632223
1065415765,-0.538091242313385,-200.0,200,-117.38230714150042
1325073283,-0.40472614765167236,-200.0,200,-137.38496811182512
772943303,-0.4618682563304901,-200.0,200,-150.8449711603149
1620537014,-0.4248948097229004,-200.0,200,-137.081121864434
290943766,-0.5018500685691833,-200.0,200,-110.48186472176873
1689332039,-0.4358924329280853,-200.0,200,-137.86816367885314
7348202,-0.4559330344200134,-200.0,200,-132.9215966603847
254740598,-0.44460025429725647,-200.0,200,-143.87690091088996
1666043017,-0.47762131690979004,-200.0,200,-109.66803230870201
1622979485,-0.568010687828064,-200.0,200,-129.19521051179095
1740950444,-0.571707010269165,-200.0,200,-139.02644762883557
929313785,-0.43685176968574524,-200.0,200,-134.27673735475403
1058525442,-0.5518125891685486,-200.0,200,-113.26136498807952
1940840311,-0.5533193349838257,-200.0,200,-124.69342800664424
1193231815,-0.5451640486717224,-200.0,200,-135.59851537629075
2004047500,-0.5412330031394958,-200.0,200,-109.42071765837544
1568447443,-0.479601114988327,-200.0,200,-130.6316781191231
1444170235,-0.43826761841773987,-200.0,200,-118.24032435549393
2016141737,-0.49629995226860046,-200.0,200,-114.69134799992777
444780934,-0.5503825545310974,-200.0,200,-110.78002445118713
579991764,-0.46278509497642517,-200.0,200,-124.52029376053653
88425461,-0.43108415603637695,-200.0,200,-121.24981652686557
735637369,-0.569425106048584,-200.0,200,-125.31171255346167
732053685,-0.5414518117904663,-200.0,200,-114.69785593358758
1077259373,-0.5775762796401978,-200.0,200,-128.71961818221055
1422279169,-0.4330180585384369,-200.0,200,-124.20987987103709
1060278468,-0.4680887460708618,-200.0,200,-117.84827558346394
2113594855,-0.46906036138534546,-200.0,200,-114.37032823257933
1578399374,-0.42303842306137085,-200.0,200,-143.58683774221052
869006047,-0.5275375247001648,-200.0,200,-128.2417866510242
1254169819,-0.5082665085792542,-200.0,200,-117.28327745438528
44827705,-0.4958879053592682,-200.0,200,-126.23636280302549
1640192874,-0.5645297765731812,-200.0,200,-128.72416942091627
513162947,-0.43375107645988464,-200.0,200,-129.13997111423137
966594542,-0.40044769644737244,-200.0,200,-134.1696024078466
2078004420,-0.48636263608932495,-200.0,200,-126.24205556141139
913864205,-0.4969101548194885,-200.0,200,-114.76276130337698
1571359335,-0.543393611907959,-200.0,200,-108.71681802923658
709195112,-0.4519409239292145,-200.0,200,-120.22580463195696
1445606467,-0.4138807952404022,-200.0,200,-130.19317068583484
992674681,-0.4576893150806427,-200.0,200,-131.69687796370488
1548863397,-0.4277648627758026,-200.0,200,-136.81178871438894
1388819812,-0.5881921648979187,-200.0,200,-128.11984704485565
1022491701,-0.4987233579158783,-200.0,200,-113.35184605708162
2073276911,-0.5859254002571106,-200.0,200,-127.8911392862488
282285888,-0.534239649772644,-200.0,200,-115.67015788988127
1271935946,-0.5330668091773987,-200.0,200,-109.71568409140627
1855334713,-0.4317678213119507,-200.0,200,-133.1933200778359
1281964973,-0.5516688823699951,-200.0,200,-127.6929465389619
1808067221,-0.5979395508766174,-200.0,200,-136.23456799917312
181109958,-0.49271729588508606,-200.0,200,-114.26539592941504
373342733,-0.5200725197792053,-200.0,200,-115.79645884641101
2074163346,-0.41559550166130066,-200.0,200,-133.66299917896134
319428867,-0.5491746068000793,-200.0,200,-110.82561184009995
1147375805,-0.5874155759811401,-200.0,200,-123.4980892107752
1186696383,-0.4376443922519684,-200.0,200,-111.22024725682452
202069217,-0.5939618945121765,-200.0,200,-124.29578755037997
1242419112,-0.5899710059165955,-200.0,200,-126.05748907929767
471354900,-0.5380515456199646,-200.0,200,-109.41041492573692
2071374773,-0.4524669051170349,-200.0,200,-119.97681545958888
2125379137,-0.48770877718925476,-200.0,200,-121.11668520835583
1370587249,-0.5820706486701965,-200.0,200,-131.27265598819685
1621972689,-0.5036465525627136,-200.0,200,-106.09570109344321
1664327078,-0.45611950755119324,-200.0,200,-126.10451694990911
550227857,-0.5811322331428528,-200.0,200,-131.81780007911783
141182086,-0.5700377225875854,-200.0,200,-130.3431758752785
1082729615,-0.5485638976097107,-200.0,200,-116.50811300763924
999960190,-0.56288081407547,-200.0,200,-114.86787206263618
1743771616,-0.49450787901878357,-200.0,200,-121.836700382099
